time_s,state_u,state_v,state_w,state_p,state_q,state_r,state_phi,state_theta,state_psi,state_collectiveActuator,state_cyclicActuator,state_elevatorActuator,state_hUp,cmd_collectiveCommand,cmd_cyclicLongCommand,cmd_elevatorCommand,out_q,out_theta,out_wBody,out_verticalVelocityUp,out_inertialAccelerationDown,out_specificForceBodyZ,out_thrustLeft,out_thrustRight,out_viLeft,out_viRight,out_FxAeroProp,out_FzAeroProp,out_My,out_hUp,targetViLeft,targetViRight
0.5,-3.08601216896607e-13,4.67888854945917e-17,1.21142641384338e-12,1.39975641347873e-16,7.29212165928374e-14,2.12508279606498e-17,3.7147268574169e-17,-2.38276000833379e-14,4.30222310210095e-18,0.29268321035793,1.82370044221024e-05,0,-3.07283400276884e-13,0.29268321035793,0.00176356625641643,0,7.29212165928374e-14,-2.38276000833379e-14,1.21142641384338e-12,-1.21142641384337e-12,2.3210304789245e-12,-9.80664999999768,30226.5587892802,30226.5587892802,16.4912197230324,16.4912197230324,-5.81851082063081e-09,-58839.8999999861,4.3855655200304e-09,-3.07283400276884e-13,16.4912197099751,16.4912197099751
0.55,0.000112822394781812,6.58379329847753e-17,3.61453944069778e-09,1.29922480816696e-16,-1.69223967389294e-05,2.13065487910634e-17,4.38864961078946e-17,-2.96072807374177e-07,5.396549612784e-18,0.29268321035793,0.00082935895641938,0,-6.23566181005543e-11,0.29268321035793,0.00176356625641643,0,-1.69223967389294e-05,-2.96072807374177e-07,3.61453944069778e-09,-3.64794308385535e-09,1.23476014362011e-07,-9.80664987773482,30226.5682537182,30226.5682537182,16.4912223064375,16.4912223064375,24.5291412866632,-58839.8992664089,-18.4048169042634,-6.23566181005543e-11,16.4912222933801,16.4912222933801
0.6,0.000378087285119446,8.44203155653047e-17,4.62118206696309e-09,4.19685298977801e-17,-5.66652237394891e-05,1.94296570335265e-17,4.82401280598994e-17,-2.06770649453328e-06,6.40829148314979e-18,0.29268321035793,0.00126352114810389,0,-3.42920745609729e-10,0.29268321035793,0.00176356625641643,0,-5.66652237394891e-05,-2.06770649453328e-06,4.62118206696309e-09,-5.40295560189458e-09,-1.3677449548896e-07,-9.80665014977229,30226.5808859633,30226.5808859633,16.4912257504919,16.4912257504919,37.6557408040225,-58839.9008986338,-28.268479450116,-3.42920745609729e-10,16.4912257374345,16.4912257374345
0.65,0.0007260917907737,1.06701513702315e-16,-2.2076678680387e-08,9.35396088011522e-18,-0.000108643458068465,1.97527035609334e-17,4.93035358713561e-17,-6.16390867628942e-06,7.39434830340209e-18,0.29268321035793,0.00149591125571365,0,-1.86438860965456e-10,0.29268321035793,0.00176356625641643,0,-0.000108643458068465,-6.16390867628942e-06,-2.2076678680387e-08,1.76011151910634e-08,-8.4668417577516e-07,-9.80665089277,30226.5898200107,30226.5898200107,16.4912281670872,16.4912281670872,44.6789855715463,-58839.90535662,-33.5604531353592,-1.86438860965456e-10,16.4912281540297,16.4912281540297
0.7,0.00112027905449964,1.32644073406466e-16,-9.88643721702596e-08,6.37135565146043e-17,-0.000167191451406949,1.89344552426261e-17,5.18337053373523e-17,-1.30401513363763e-05,8.42039239209684e-18,0.29268321035793,0.00162030098935468,0,2.14899268337083e-09,0.29268321035793,0.00176356625641643,0,-0.000167191451406949,-1.30401513363763e-05,-9.88643721702596e-08,8.42557637526201e-08,-1.85721891681399e-06,-9.80665196332002,30226.5952173868,30226.5952173868,16.4912295874254,16.4912295874254,48.4353201783395,-58839.9117799201,-36.4054881529822,2.14899268337083e-09,16.4912295743679,16.4912295743679
0.75,0.0015418348544527,1.60716679167134e-16,-2.41498648988123e-07,2.9029867633476e-17,-0.000229276846166831,2.03882954566454e-17,5.37734999612463e-17,-2.29412641266666e-05,9.41139035045945e-18,0.29268321035793,0.00168688193938029,0,9.16234882315521e-09,0.29268321035793,0.00176356625641643,0,-0.000229276846166831,-2.29412641266666e-05,-2.41498648988123e-07,2.06127008291975e-07,-3.03767106817672e-06,-9.80665323312249,30226.5982634964,30226.5982634964,16.4912303260649,16.4912303260649,50.4429388908829,-58839.919398735,-37.9409010420843,9.16234882315521e-09,16.4912303130074,16.4912303130074
0.8,0.00198144178177862,1.91664337585623e-16,-4.60776342075115e-07,6.0867843960906e-17,-0.000293276776818447,2.07293763194426e-17,5.59559754659239e-17,-3.59993451857367e-05,1.04445190667924e-17,0.29268321035793,0.00172252012138968,0,2.37875465770066e-08,0.29268321035793,0.00176356625641643,0,-0.000293276776818447,-3.59993451857367e-05,-4.60776342075115e-07,3.8944573512426e-07,-4.3046801254383e-06,-9.80665462011578,30226.5999073772,30226.5999073772,16.4912306359251,16.4912306359251,51.5144659067119,-58839.9277206947,-38.7755020041975,2.37875465770066e-08,16.4912306228676,16.4912306228676
0.85,0.00243486630262523,2.13230894005452e-16,-7.64542536403903e-07,5.64729384267154e-17,-0.000358322925310865,2.04593961930053e-17,6.02442475674256e-17,-5.22861638834233e-05,1.14937417311719e-17,0.29268321035793,0.00174159570855941,0,4.91823467504943e-08,0.29268321035793,0.00176356625641643,0,-0.000358322925310865,-5.22861638834233e-05,-7.64542536403903e-07,6.37232716883553e-07,-5.61066571295884e-06,-9.80665607795677,30226.6007466937,30226.6007466937,16.4912306756588,16.4912306756588,52.0848451945783,-58839.9364677406,-39.2352002170027,4.91823467504943e-08,16.4912306626013,16.4912306626013
0.9,0.00290059617717252,2.46231799958216e-16,-1.15911062629775e-06,1.33495540214063e-16,-0.000423950878056754,2.39008530009988e-17,6.45827069540654e-17,-7.18412195238582e-05,1.25808289059782e-17,0.29268321035793,0.00175180639912529,0,8.86064603493532e-08,0.29268321035793,0.00176356625641643,0,-0.000423950878056754,-7.18412195238582e-05,-1.15911062629775e-06,9.50728256771504e-07,-6.93000807798292e-06,-9.80665758257123,30226.6011265886,30226.6011265886,16.4912305357766,16.4912305357766,52.3868851080615,-58839.9454954274,-39.494495229904,8.86064603493532e-08,16.4912305227191,16.4912305227191
0.95,0.0033785767725139,2.81590207885375e-16,-1.65013938137958e-06,3.14997434356549e-16,-0.000489912573873017,2.91544072915196e-17,7.62210644953652e-17,-9.46867527798768e-05,1.38874912782256e-17,0.29268321035793,0.00175727152545537,0,1.45355572648373e-07,0.29268321035793,0.00176356625641643,0,-0.000489912573873017,-9.46867527798768e-05,-1.65013938137958e-06,1.33023291085352e-06,-8.24952812811448e-06,-9.80665912271098,30226.6012384361,30226.6012384361,16.4912302650852,16.4912302650852,52.5451535200816,-58839.9547362659,-39.6468089810461,1.45355572648373e-07,16.4912302520277,16.4912302520277
1,0.00386953330267315,3.16304759125068e-16,-2.24315284175858e-06,2.73370429033538e-16,-0.000556075711347375,2.83627340065199e-17,9.14998274134049e-17,-0.00012083580037778,1.53717053394046e-17,0.29268321035793,0.00176019692672947,0,2.22727159457077e-07,0.29268321035793,0.00176356625641643,0,-0.000556075711347375,-0.00012083580037778,-2.24315284175858e-06,1.77557467280301e-06,-9.56278053672551e-06,-9.80666069423309,30226.6011860293,30226.6011860293,16.4912298884555,16.4912298884555,52.6263378946953,-58839.9641653986,-39.7422079573142,2.22727159457077e-07,16.4912298753981,16.4912298753981
1.05,0.00437460939616801,3.65849241503721e-16,-2.94384536718223e-06,2.96087607897341e-16,-0.000622370103237038,2.8392653771331e-17,1.05242604822599e-16,-0.000150296493994734,1.67708836888937e-17,0.29268321035793,0.00176176281628996,0,3.24003766282869e-07,0.29268321035793,0.00176356625641643,0,-0.000622370103237038,-0.000150296493994734,-2.94384536718223e-06,2.28635688156778e-06,-1.08668420400766e-05,-9.80666229685864,30226.6010246203,30226.6010246203,16.4912294173074,16.4912294173074,52.6661020049707,-58839.9737811518,-39.8075202020109,3.24003766282869e-07,16.49122940425,16.49122940425
1.1,0.00489517288086755,4.16273836346724e-16,-3.7582663682688e-06,2.10896885028927e-16,-0.000688758847800495,2.52922008319194e-17,1.17783085297249e-16,-0.000183074373795199,1.81011763886981e-17,0.29268321035793,0.00176260091171128,0,4.52445310354473e-07,0.29268321035793,0.00176356625641643,0,-0.000688758847800495,-0.000183074373795199,-3.7582663682688e-06,2.86208560050938e-06,-1.2160530734073e-05,-9.80666393237227,30226.6007829873,30226.6007829873,16.4912288555291,16.4912288555291,52.683518426083,-58839.9835942336,-39.8571459705848,4.52445310354473e-07,16.4912288424717,16.4912288424718
1.15,0.00543271196740985,4.66945360922632e-16,-4.6929373400239e-06,4.47312422810056e-17,-0.000755222916058139,2.07285535174524e-17,1.24034397808292e-16,-0.000219173628686216,1.92250133131374e-17,0.29268321035793,0.0017630495220332,0,6.11285930364819e-07,0.29268321035793,0.00176356625641643,0,-0.000755222916058139,-0.000219173628686216,-4.6929373400239e-06,3.50223004133517e-06,-1.34434335907143e-05,-9.80666560364071,30226.600475538,30226.600475538,16.491228202715,16.491228202715,52.688784551276,-58839.9936218443,-39.8988374127961,6.11285930364819e-07,16.4912281896578,16.4912281896578
1.2,0.00598877987303764,5.24160411252094e-16,-5.75493157578617e-06,2.28907151291149e-16,-0.000821752927796647,2.64385179876194e-17,1.31092911835004e-16,-0.00025859776145032,2.04176314682924e-17,0.29268321035793,0.00176328965633629,0,8.03732851006921e-07,0.29268321035793,0.00176356625641643,0,-0.000821752927796647,-0.00025859776145032,-5.75493157578617e-06,4.20624633163652e-06,-1.47153778330166e-05,-9.80666731408215,30226.6001088525,30226.6001088526,16.4912274559042,16.4912274559042,52.6873396760367,-58840.0038844929,-39.9367824749194,8.03732851006921e-07,16.491227442847,16.491227442847
1.25,0.006564965070482,5.81311978739708e-16,-6.95193374510271e-06,1.76364875318809e-16,-0.000888344730176056,2.49561579216106e-17,1.4202699700577e-16,-0.000301349949662252,2.17076876433906e-17,0.29268321035793,0.00176341819658759,0,1.0329658883568e-06,0.29268321035793,0.00176356625641643,0,-0.000888344730176056,-0.000301349949662252,-6.95193374510271e-06,4.97358156586268e-06,-1.59761399339329e-05,-9.80666906737743,30226.5996852233,30226.5996852233,16.4912266105079,16.4912266105079,52.6820783682755,-58840.0144042646,-39.9732628239387,1.0329658883568e-06,16.4912265974508,16.4912265974508
1.3,0.00716287540974702,6.45391009443051e-16,-8.29228835428016e-06,1.79598505336999e-16,-0.000954997034751855,2.35454968550296e-17,1.50961868462877e-16,-0.000347433241918848,2.28615318716044e-17,0.29268321035793,0.00176348700223507,0,1.30213685829763e-06,0.29268321035793,0.00176356625641643,0,-0.000954997034751855,-0.000347433241918848,-8.29228835428016e-06,5.80366687879734e-06,-1.72252854877658e-05,-9.80667086731366,30226.59920455,30226.59920455,16.4912256607944,16.4912256607944,52.6745333238409,-58840.0252038819,-40.0095398634963,1.30213685829763e-06,16.4912256477374,16.4912256477374
1.35,0.00778412964537894,7.2026303997007e-16,-9.78504218078698e-06,1.22897054558821e-16,-0.00102171015305269,2.03826500174036e-17,1.58942540100415e-16,-0.000396850666170599,2.39689282268147e-17,0.29268321035793,0.00176352383285487,0,1.61436847232385e-06,0.29268321035793,0.00176356625641643,0,-0.00102171015305269,-0.000396850666170599,-9.78504218078698e-06,6.69590445601963e-06,-1.8462079969946e-05,-9.80667271769886,30226.5986653525,30226.5986653525,16.491224600134,16.491224600134,52.6655082447794,-58840.0363061932,-40.0463287883924,1.61436847232385e-06,16.4912245870771,16.4912245870771
1.4,0.00843035292555503,8.04330942725775e-16,-1.14399834563554e-05,2.51391910764525e-16,-0.00108848531962337,2.28058127237632e-17,1.68121208610917e-16,-0.000449605291041913,2.50616728844735e-17,0.29268321035793,0.0017635435477272,0,1.97275249091968e-06,0.29268321035793,0.00176356625641643,0,-0.00108848531962337,-0.000449605291041913,-1.14399834563554e-05,7.64965114710728e-06,-1.96854381376766e-05,-9.80667462231502,30226.5980653112,30226.5980653112,16.4912234211158,16.4912234211158,52.655416608948,-58840.0477338901,-40.0840523363173,1.97275249091968e-06,16.4912234080591,16.4912234080591
1.45,0.0091031744034929,8.9167918663357e-16,-1.32676793088399e-05,2.74100276231296e-16,-0.00115532432952493,2.34793444549591e-17,1.81485353702994e-16,-0.000505700261980307,2.62267457557668e-17,0.29268321035793,0.00176355410079941,0,2.38034700442583e-06,0.29268321035793,0.00176356625641643,0,-0.00115532432952493,-0.000505700261980307,-1.32676793088399e-05,8.66420012786108e-06,-2.08938945712777e-05,-9.80667658489169,30226.5974015529,30226.5974015529,16.4912221155954,16.4912221155954,52.6444630077173,-58840.0595093501,-40.122976614793,2.38034700442583e-06,16.4912221025388,16.4912221025388
1.5,0.00980422598652029,9.81191674292669e-16,-1.5279512301768e-05,2.45926018147092e-16,-0.00122222934415465,2.55799122473661e-17,1.94124294586972e-16,-0.000565138823925039,2.74342269327708e-17,0.29268321035793,0.00176355974969896,0,2.84017276587312e-06,0.29268321035793,0.00176356625641643,0,-0.00122222934415465,-0.000565138823925039,-1.5279512301768e-05,9.73876141318668e-06,-2.20855859192785e-05,-9.80667860909087,30226.5966708021,30226.5966708021,16.4912206747048,16.4912206747048,52.6327402126911,-58840.0716545452,-40.1632838047352,2.84017276587312e-06,16.4912206616484,16.4912206616484
1.55,0.0105351416957274,1.07563146482101e-15,-1.74877165310736e-05,1.43567844344001e-16,-0.00128920278716093,2.80877420121479e-17,2.03977279012234e-16,-0.00062792433675273,2.87728563320644e-17,0.29268321035793,0.00176356277346923,0,3.35520853026234e-06,0.29268321035793,0.00176356625641643,0,-0.00128920278716093,-0.00062792433675273,-1.74877165310736e-05,1.08724416563025e-05,-2.32582395656269e-05,-9.80668069849802,30226.5958694596,30226.5958694596,16.4912190888425,16.4912190888425,52.6202811334591,-58840.0841909881,-40.2051110751188,3.35520853026234e-06,16.4912190757862,16.4912190757862
1.6,0.0112975573540611,1.17731851211981e-15,-1.99054135462034e-05,1.06413922430895e-16,-0.00135624728858063,2.67888144203143e-17,2.10146271264456e-16,-0.00069406028684935,3.01124450910107e-17,0.29268321035793,0.00176356439204761,0,3.92838537144352e-06,0.29268321035793,0.00176356625641643,0,-0.00135624728858063,-0.00069406028684935,-1.99054135462034e-05,1.20642234834745e-05,-2.44091659643976e-05,-9.80668285661639,30226.5949936428,30226.5949936428,16.4912173476515,16.4912173476515,52.6070866291247,-58840.0971396984,-40.2485714110269,3.92838537144352e-06,16.4912173345954,16.4912173345954
1.65,0.0120931104518299,1.28047120875085e-15,-2.25466482492449e-05,1.1347343233789e-16,-0.00142336565478532,2.36103443391073e-17,2.14614564958361e-16,-0.000763550296601224,3.13379212495123e-17,0.29268321035793,0.00176356525844807,0,4.56257995712661e-06,0.29268321035793,0.00176356625641643,0,-0.00142336565478532,-0.000763550296601224,-2.25466482492449e-05,1.33129445016906e-05,-2.55352530729896e-05,-9.80668508686338,30226.5940392061,30226.5940392061,16.4912154399919,16.4912154399919,52.5931403947285,-58840.1105211803,-40.293764760378,4.56257995712661e-06,16.491215426936,16.491215426936
1.7,0.0129234401087722,1.37637412208228e-15,-2.54264248685434e-05,-7.33779058298914e-17,-0.00149056085223899,2.64974527733947e-17,2.15737712807717e-16,-0.000836398132764474,3.25629898058601e-17,0.29268321035793,0.0017635657222191,0,5.26060676784259e-06,0.29268321035793,0.00176356625641643,0,-0.00149056085223899,-0.000836398132764474,-2.54264248685434e-05,1.46172760592722e-05,-2.6632961926674e-05,-9.80668739256795,30226.59300175,30226.59300175,16.4912133539091,16.4912133539091,52.5784169289977,-58840.1243554077,-40.3407839985447,5.26060676784259e-06,16.4912133408534,16.4912133408534
1.75,0.0137901870894046,1.48698976550752e-15,-2.85607430710015e-05,2.79266108608859e-17,-0.00155783599864577,2.98803387300677e-17,2.14528814957688e-16,-0.000912607714226267,3.39928011969451e-17,0.29268321035793,0.0017635659704687,0,6.02520924878126e-06,0.29268321035793,0.00176356625641643,0,-0.00155783599864577,-0.000912607714226267,-2.85607430710015e-05,1.59757018060533e-05,-2.76983229985005e-05,-9.80668977696883,30226.591876626,30226.591876626,16.4912110765993,16.4912110765993,52.5628857986224,-58840.138661813,-40.3897181192889,6.02520924878126e-06,16.4912110635439,16.4912110635439
1.8,0.0146949938484791,1.5884319243845e-15,-3.19666342626117e-05,-1.51091993411961e-16,-0.00162519435805029,2.78919904747076e-17,2.11392427245079e-16,-0.000992183119432536,3.54053762883763e-17,0.29268321035793,0.00176356610335295,0,6.85904988529259e-06,0.29268321035793,0.00176356625641643,0,-0.00162519435805029,-0.000992183119432536,-3.19666342626117e-05,1.73864960837514e-05,-2.87269329735113e-05,-9.80669224321316,30226.5906589377,30226.5906589377,16.4912085943747,16.4912085943747,52.5465139200759,-58840.153459279,-40.4406539412119,6.85904988529259e-06,16.4912085813195,16.4912085813195
1.85,0.0156395045941394,1.68397411140614e-15,-3.56621981140338e-05,-5.04824286659521e-17,-0.00169263933805164,3.30985190804288e-17,2.05161999202621e-16,-0.00107512859362905,3.6895920273086e-17,0.29268321035793,0.00176356617448387,0,7.76469919400961e-06,0.29268321035793,0.00176356625641643,0,-0.00169263933805164,-0.00107512859362905,-3.56621981140338e-05,1.88477021630029e-05,-2.97139518622211e-05,-9.80669479435553,30226.5893435418,30226.5893435418,16.4912058926255,16.4912058926255,52.5292667802615,-58840.1687661332,-40.4936770198603,7.76469919400961e-06,16.4912058795707,16.4912058795706
1.9,0.0166253653621292,1.78530040524621e-15,-3.9666639347113e-05,6.0548370124861e-17,-0.00176017448814646,3.22885387007445e-17,2.05930480098987e-16,-0.00116144855599433,3.85510655984598e-17,0.29268321035793,0.00176356621255917,0,8.74462362230894e-06,0.29268321035793,0.00176356625641643,0,-0.00176017448814646,-0.00116144855599433,-3.9666639347113e-05,2.03571103412841e-05,-3.06541002923903e-05,-9.80669743335733,30226.5879250484,30226.5879250484,16.4912029557827,16.4912029557827,52.5111090890541,-58840.184600144,-40.5488721348648,8.74462362230894e-06,16.4912029427282,16.4912029427282
1.95,0.0176542240974904,1.88014923605112e-15,-4.40003048138222e-05,1.04662907061507e-17,-0.00182780349867499,2.98685937590128e-17,2.072520057092e-16,-0.00125114760670641,4.0064567930483e-17,0.29268321035793,0.00176356623294031,0,9.80117234935557e-06,0.29268321035793,0.00176356625641643,0,-0.00182780349867499,-0.00125114760670641,-4.40003048138222e-05,2.19122359102671e-05,-3.15416569900944e-05,-9.80670016308632,30226.5863978214,30226.5863978214,16.4911997672787,16.4911997672787,52.4920051277831,-58840.2009785179,-40.6063235499266,9.80117234935557e-06,16.4911997542245,16.4911997542245
2,0.0187277307418392,1.97251140970192e-15,-4.86847208989652e-05,-2.10527844338812e-17,-0.00189553020008882,3.17164670747844e-17,2.07098353121093e-16,-0.00134423053396572,4.15635391049211e-17,0.29268321035793,0.00176356624385002,0,1.09365629824221e-05,0.29268321035793,0.00176356625641643,0,-0.00189553020008882,-0.00134423053396572,-4.86847208989652e-05,2.35102969998354e-05,-3.23704563691835e-05,-9.8067029863165,30226.5847559792,30226.5847559792,16.491196309507,16.491196309507,52.4719189348911,-58840.217917899,-40.6661151514616,1.09365629824221e-05,16.4911962964532,16.4911962964532
2.05,0.0198475373251903,2.07261552432215e-15,-5.3742631278382e-05,-7.32159200861403e-17,-0.00196335856239012,3.16945881032649e-17,2.04511932402537e-16,-0.00144070232098615,4.31161322972418e-17,0.29268321035793,0.00176356624968982,0,1.21528661424473e-05,0.29268321035793,0.00176356625641643,0,-0.00196335856239012,-0.00144070232098615,-5.3742631278382e-05,2.51481923052683e-05,-3.31338862586182e-05,-9.80670590572819,30226.5829933963,30226.5829933963,16.4911925637821,16.4911925637821,52.4508144044608,-58840.2354343691,-40.728330522601,1.21528661424473e-05,16.4911925507286,16.4911925507286
2.1,0.0210152980617762,2.1712031064126e-15,-5.91980350629524e-05,-4.58978190171999e-17,-0.00203129269466261,3.43727222769856e-17,2.01938276067461e-16,-0.00154056815296055,4.47378808525203e-17,0.29268321035793,0.00176356625281578,0,1.34519889331322e-05,0.29268321035793,0.00176356625641643,0,-0.00203129269466261,-0.00154056815296055,-5.91980350629524e-05,2.68224787015833e-05,-3.38248856653664e-05,-9.80670892390828,30226.5811037049,30226.5811037049,16.4911885102967,16.4911885102967,52.4286553380555,-58840.2535434497,-40.7930529828342,1.34519889331322e-05,16.4911884972437,16.4911884972437
2.15,0.0222326694495568,2.2636215373307e-15,-6.50762253607616e-05,-6.36179939751335e-17,-0.00209933684465188,3.13297410564111e-17,1.98683210955694e-16,-0.00164383342400421,4.633197976882e-17,0.29268321035793,0.00176356625448906,0,1.48356572880306e-05,0.29268321035793,0.00176356625641643,0,-0.00209933684465188,-0.00164383342400421,-6.50762253607616e-05,2.85293487500439e-05,-3.44359426618835e-05,-9.8067120433508,30226.5790802972,30226.5790802972,16.4911841280796,16.4911841280796,52.4054054715953,-58840.2722601048,-40.8603656095407,1.48356572880306e-05,16.491184115027,16.491184115027
2.2,0.0235013103732556,2.34955001402217e-15,-7.14038282876576e-05,-1.33778203088018e-16,-0.00216749539837287,3.01766150742174e-17,1.94718244724091e-16,-0.001750503744078,4.78681131844977e-17,0.29268321035793,0.00176356625538474,0,1.63053971903038e-05,0.29268321035793,0.00176356625641643,0,-0.00216749539837287,-0.001750503744078,-7.14038282876576e-05,3.02646080986811e-05,-3.4959092326523e-05,-9.80671526645756,30226.5769163286,30226.5769163286,16.4911793949514,16.4911793949514,52.3810284888226,-58840.2915987454,-40.9303512500235,1.63053971903038e-05,16.4911793818995,16.4911793818995
