time_s,accelerationUp,hubForceDifference,linearAccelerationDelta,linearForceDifferenceDelta
0.52,-1.78774387371579e-06,0.0759497973122052,-1.78775265343506e-06,0.07595064602392
0.525,-1.50254988128276e-07,0.00436109456495615,-1.50284501139122e-07,0.00436121506548059
0.53,5.84901509557192e-06,-0.268156972811994,5.84898684964076e-06,-0.268156003964277
0.535,1.91982820483475e-05,-0.892245923267183,1.91982568083261e-05,-0.892244882440882
0.54,4.33450989358447e-05,-2.05044970867311,4.33450636229452e-05,-2.05044830744941
0.545,8.19718038778757e-05,-3.9470274741725,8.19716861121512e-05,-3.9470260749227
0.55,0.000138757755688712,-6.79533368655757,0.000138757413574214,-6.79533209770496
0.555,0.000217150082226236,-10.8039313905647,0.000217149212357006,-10.8039289191505
0.56,0.000320159602417618,-16.1626445719376,0.000320157599858129,-16.1626400272415
0.565,0.000450193769616244,-23.0296724421314,0.000450189512926542,-23.0296634889584
0.57,0.000608933200673428,-31.5207309245743,0.000608924777710697,-31.5207137136817
0.575,0.000797253644059437,-41.700960246646,0.000797237951465537,-41.7009285727442
0.58,0.00101519131868786,-53.5800677300977,0.00101516354193515,-53.5800118551703
0.585,0.001261946641432,-67.1108864933776,0.0012618996559068,-67.1107925089418
0.59,0.00153591954540239,-82.1912486133006,0.00153584313381934,-82.1910963924165
0.595,0.00183476882124815,-98.6688176805983,0.00183464883154334,-98.6685795935027
0.6,0.00215548807641861,-116.348320045188,0.00215530548170887,-116.347959601027
0.605,0.00249449177093307,-135.000470019575,0.00249422155868136,-134.999936981018
0.61,0.00284770575879894,-154.371798343196,0.00284731602621343,-154.371030105979
0.615,0.00321065885835157,-174.194603847529,0.00321010982096716,-174.193524444268
0.62,0.00357857286663125,-194.196297787399,0.00357781592543254,-194.194814444
0.625,0.00394644958015924,-214.107514868232,0.00394542639285667,-214.105510191423
0.63,0.00430915372851371,-233.668514622663,0.00430779611360303,-233.665858104875
0.635,0.00466149343493759,-252.633651727152,0.00465972296484066,-252.630188627275
0.64,0.00499829593993602,-270.773750873585,0.00499602437678647,-270.769307579916
0.645,0.00531447988393599,-287.87654607345,0.00531161001105707,-287.870931988491
0.65,0.0056051226143286,-303.745414398836,0.00560154966532582,-303.738424267763
0.655,0.00586552148103394,-318.196798648161,0.00586113525147122,-318.188216851458
0.66,0.00609124753291303,-331.056793188458,0.00608593520013614,-331.046399430411
0.665,0.00627818984934575,-342.157404603506,0.00627183954444105,-342.144981183538
0.67,0.00642258887452091,-351.332991497115,0.00641509392947939,-351.318331841094
0.675,0.00652105754969111,-358.417337255036,0.0065123214113035,-358.400255855331
0.68,0.00657058975014605,-363.241723368952,0.00656053136794067,-363.222066362373
0.685,0.00656855647967163,-365.634258930702,0.00655711603893254,-365.611915371419
0.69,0.00651269130922043,-365.420594936699,0.00649983603608407,-365.395507895984
0.695,0.0064010675198791,-362.426021111329,0.00638679730819774,-362.398198310027
0.7,0.00623207038774381,-356.478821375371,0.00621642294195397,-356.448344938505
0.705,0.00600436864657618,-347.414658932728,0.00598742380155831,-347.381693800225
0.71,0.00571688953829109,-335.081683686883,0.00569877230181334,-335.046482668862
0.715,0.00536880140233209,-319.346001149857,0.00534968348269321,-319.308906848481
0.72,0.00495950734055201,-300.097125381308,0.00493960698345584,-300.058570248563
0.725,0.00448865282621326,-277.253057051763,0.00446823256420859,-277.213559191309
0.73,0.00395614849181697,-250.76466617806,0.00393551054349794,-250.724818382076
0.735,0.00336220741897938,-220.619115880319,0.00334168704118906,-220.57957349264
0.74,0.00270739574617115,-186.842160828852,0.00268735236611981,-186.803625835807
0.745,0.00199269331417972,-149.499235405634,0.00197349934847818,-149.462432513372
0.75,0.00121955927274532,-108.695324609205,0.00120158727343429,-108.660976852551
0.755,0.000389997856185387,-64.5737140843266,0.000373606150482845,-64.5425163302312
0.76,-0.000493381460405932,-17.3137766079344,-0.000507864430573032,-17.2863639850665
0.765,-0.00142731553607766,32.8720043354915,-0.00143960756300216,32.8950893801728
0.77,-0.00240785584814389,85.7415321443113,-0.00241773745326469,85.7598717605767
0.775,-0.00343035745695166,141.026864346153,-0.00343768812412219,141.04019726277
0.78,-0.00448949147733955,198.438015464664,-0.00449422510455006,198.446267897476
0.785,-0.00557928210592641,257.666589053399,-0.00558148116562637,257.66990344118
0.79,-0.00669316746904637,318.389076370426,-0.00669301536833965,318.38783632389
0.795,-0.00782408181427929,380.269712365756,-0.00782189302675124,380.264563404037
0.8,-0.00896455503190325,442.962837003146,-0.00896078266852555,442.954704381572
0.805,-0.0101068249279872,506.114783698991,-0.0101020648915366,506.104873702744
0.81,-0.0112429546953795,569.365308444179,-0.011237947268052,569.355124337342
0.815,-0.0123649524345689,632.348743226827,-0.0123605791821615,632.340063476055
0.82,-0.0134648829208967,694.694894605498,-0.0134621606610491,694.689766375464
0.825,-0.0145349696488011,756.029918904191,-0.0145350402245398,756.030638939596
0.83,-0.0155676814969775,815.977279976458,-0.0155717974450797,815.986361875777
0.835,-0.0165558014781867,874.158920319645,-0.0165653078489398,874.179057043603
0.84,-0.0174924765962387,930.196755962417,-0.017508788981361,930.230774326654
0.845,-0.0183712492461597,983.714565264814,-0.0183958282613133,983.765373788611
0.85,-0.0191860720644857,1034.34030373854,-0.0192203946402507,1034.41083376202
0.855,-0.0199313094089588,1081.70883534058,-0.0199768375910777,1081.80197734453
0.86,-0.020601729738176,1125.46503381205,-0.0206598772571561,1125.58357021089
0.865,-0.0211924933386531,1165.2671735901,-0.0212645910115987,1165.41370908909
0.87,-0.0216991399033158,1200.79049971334,-0.0217864005689355,1200.96739162447
0.875,-0.0221175808788494,1231.73085845204,-0.0222210645867442,1231.940146557
0.88,-0.0224440990682506,1257.80824800778,-0.0225646799255038,1258.05159028209
0.885,-0.0226753591186441,1278.77017212948,-0.0228136941028895,1279.04878148784
0.89,-0.0228084289190627,1294.39466865618,-0.022964930256411,1294.70925964934
0.895,-0.0228408128295898,1304.49292924849,-0.0230156243157792,1304.84367050356
0.9,-0.02277049417352,1308.91142597486,-0.0229634727091203,1309.2979058482
0.905,-0.0225959855506632,1307.53351860099,-0.0228066880041067,1307.95471718093
0.91,-0.022316382075881,1300.28050998021,-0.02254405879408,1300.73478972687
0.915,-0.0219314150421292,1287.11218824157,-0.0221750095798497,1287.59729130547
0.92,-0.0214414999069417,1268.02686581496,-0.0216996561494862,1268.53993357942
0.925,-0.0208477764052815,1243.06100348483,-0.0211188521373988,1243.59860185055
0.93,-0.0201521352931401,1212.28845660903,-0.0204342230547096,1212.84662311313
0.935,-0.0193572306958247,1175.81944787436,-0.019648184826356,1176.39374604605
0.94,-0.0184664748781171,1133.79931400253,-0.0187639449495836,1134.38490584411
0.945,-0.017484016043865,1086.40711357983,-0.0177854855865103,1086.99884005836
0.95,-0.0164146989008892,1033.85413358583,-0.0167175290411017,1034.44660857138
0.955,-0.0152640105395063,976.382349387757,-0.0155654872789525,976.970057406381
0.96,-0.0140380134121585,914.262843275352,-0.0143353980926872,914.840249226511
0.965,-0.0127432700472578,847.794212613589,-0.0130338512034418,848.35586634069
0.97,-0.0113867615744616,777.300924520689,-0.0116679080362506,777.841577526537
0.975,-0.00997580593334003,703.13163629084,-0.0102450190132538,703.646347790603
0.98,-0.00851797772792936,625.657418286039,-0.00877294193771048,626.141660294172
0.985,-0.00702103364254786,545.26986056074,-0.00725966470083524,545.719618476374
0.99,-0.00549284600805276,462.37903433972,-0.00571333476724212,462.790895276125
0.995,-0.00394134572860519,377.411272749141,-0.00414219707455851,377.782501795117
1,-0.00237447515831736,290.806749904448,-0.00255454101976483,291.135355069988
1.005,-0.000799845620069393,203.004586826919,-0.000958351136509674,203.289370216268
1.01,0.00077432957930001,114.477447288296,0.000637767582895638,114.718034161522
1.015,0.00233936190062542,25.7286685096296,0.00222472485927791,25.9255060431
1.02,0.00388710717478885,-62.7506636115468,0.00379397163351668,-62.5962808526074
1.025,0.00541027310455141,-150.500405711933,0.00533781807501081,-150.386378768007
1.03,0.00690258207945568,-237.10547454414,0.00684960453147929,-237.028936944104
1.035,0.00835880610531024,-322.204741193287,0.00832374536343922,-322.162120389904
1.04,0.00977470000901846,-405.494590996605,0.00975567003250006,-405.481682363298
1.045,0.0111468610369447,-486.727427931692,0.0111416895370122,-486.739485023829
1.05,0.0124725434505438,-565.705772294063,0.0124788163071292,-565.737605587014
1.055,0.0137494549224022,-642.272897999355,0.0137645643056488,-642.31898055275
1.06,0.0149755578306113,-716.301158239843,0.0149967524593052,-716.355734736329
1.065,0.0161488935264437,-787.679244649789,0.0161733294665988,-787.736440762492
1.07,0.0172674419637804,-856.299615090935,0.0172922327212465,-856.35354458755
1.075,0.0183290231762999,-922.047213818969,0.0183512880087228,-922.092080771184
1.08,0.0193312419297737,-984.790415124069,0.0193481516964802,-984.820610449334
1.085,0.0202714724923488,-1044.37486581777,0.0202802925288132,-1044.38505664891
1.09,0.0211468773842104,-1100.62060933308,0.0211450070069226,-1100.60581906585
1.095,0.0219544518145524,-1153.32256765781,0.0219394604054625,-1153.27824673921
1.1,0.0226910850022806,-1202.25416917327,0.022660744804757,-1202.17625824363
1.105,0.0233536305747353,-1247.17366549879,0.0233059459082086,-1247.05864766467
1.11,0.0239389788723396,-1287.83247846509,0.0238722117256924,-1287.67742002359
1.115,0.0244441256690137,-1323.98478776871,0.0243568179981528,-1323.78737270761
1.12,0.0248662353450372,-1355.39753629466,0.0247572272323569,-1355.1560859889
1.125,0.0252026958598605,-1381.86001770697,0.0250711401378631,-1381.57350572361
1.13,0.0254511672600966,-1403.19233180342,0.0252965396891341,-1402.86038549472
1.135,0.0256096239169316,-1419.25210201367,0.0254317292188252,-1418.87499753956
1.14,0.0256763931687138,-1429.93905471298,0.0254753663832843,-1429.51770094473
1.145,0.0256501912312119,-1435.19723881249,0.0254264947387701,-1434.73315671658
1.15,0.0255301581768562,-1435.01489022806,0.0252845740183836,-1434.5101824525
1.155,0.0253158912782878,-1429.42211201278,0.0250495092870554,-1428.87942944831
1.16,0.0250074767850307,-1418.48673217201,0.0247216783021318,-1417.90923013517
1.165,0.024605517213547,-1402.30878872749,0.0243019553290298,-1401.70008430291
1.17,0.024111152747833,-1381.01420540322,0.0237917288906528,-1380.37832642636
1.175,0.0235260727392784,-1354.74820508179,0.0231929104544833,-1354.08953886384
1.18,0.0228525154982668,-1323.66902217631,0.0225079314667943,-1322.99225758589
1.185,0.0220932535753893,-1287.94237883844,0.0217397265428053,-1287.2524471771
1.19,0.0212515633438662,-1247.73709925553,0.0208917014261009,-1247.03911641517
1.195,0.0203311796802669,-1203.22212417542,0.019967685654081,-1202.52132102875
1.2,0.0193362357590405,-1154.56500813363,0.0189718716125734,-1153.8666685816
1.205,0.0182711927623749,-1101.93190848142,0.0179087428802838,-1101.24129931238
1.21,0.0171407620094034,-1045.48888440065,0.016782995673843,-1044.81118527182
1.215,0.0159498252099289,-985.404263013468,0.0155994587115343,-984.744497976125
1.22,0.0147033588158579,-921.851752818944,0.0143630171534284,-921.21471737618
1.225,0.0134063667130699,-855.013911278998,0.0130785457333451,-854.404103861849
1.23,0.0120638267109851,-785.085599415153,0.0117508559928627,-784.507154792333
1.235,0.010680654552341,-712.277070054191,0.0103846616498273,-711.733695983722
1.24,0.00926168724185901,-636.816380356653,0.00898456396943626,-636.31129826348
1.245,0.00781168599751244,-558.950897543764,0.0075550575568779,-558.486789432515
1.25,0.00633535770391505,-478.947763872406,0.00610055553531869,-478.526729298643
1.255,0.00483739154194865,-397.093271575912,0.00462543050386648,-396.716792733103
1.26,0.0033225061524859,-313.691192849874,0.00313406663632647,-313.360106705837
1.265,0.00179550167904099,-229.060192664412,0.0016309174702816,-228.774677044353
1.27,0.000261310499244253,-143.530518237418,0.000120562490253172,-143.290084931044
1.275,-0.00127495988809373,-57.4401936020186,-0.00139224346486799,-57.2437008338304
1.28,-0.00280799606405616,28.8689824458925,-0.00290253380155763,29.0233233779338
1.285,-0.00433226696583604,115.055443449884,-0.0044051116993833,115.170031807859
1.29,-0.0058420311706944,200.781547407179,-0.00589455220806905,200.859356943338
1.295,-0.00733136641444671,285.716806061562,-0.00736522673679369,285.761345288279
1.3,-0.00879422001541712,369.540497142189,-0.00881134879837294,369.55575242376
1.305,-0.0102244772614356,451.943558959105,-0.0102270388487158,451.933935515439
1.31,-0.0116160439269987,532.629758622381,-0.0116064038765171,532.60001679987
1.315,-0.0129629373983744,611.316170153732,-0.012943626348231,611.271356117759
1.32,-0.0142593802585631,687.733055254768,-0.0142330563100848,687.678429241494
1.325,-0.0154998900125628,761.623280939715,-0.015469300314,761.564243013266
1.33,-0.016679358944662,832.741435511023,-0.0166473008936073,832.683450211458
1.335,-0.0177931189233017,900.852814214308,-0.017762401584067,900.801335138623
1.34,-0.0188369873383813,965.732442815945,-0.0188103933677869,965.692838214464
1.345,-0.0198072920624284,1027.16429083414,-0.0197875403438345,1027.14176983793
1.35,-0.020700874690018,1084.94079282467,-0.0206905840319023,1084.94033371157
1.355,-0.021515073282054,1138.86275898976,-0.0215167275435275,1138.88904203535
1.36,-0.0222476879352751,1188.73972119014,-0.0222636024813274,1188.79706277753
1.365,-0.0228969326861966,1234.39070428866,-0.022929222754714,1234.48299622259
1.37,-0.0234613791091213,1275.64538252641,-0.0235119304468268,1275.77603829177
1.375,-0.0239398975966208,1312.34555150614,-0.0240103393121216,1312.51745420312
1.38,-0.0243316006677097,1344.34679821728,-0.0244232814085595,1344.56226035409
1.385,-0.0246357947986597,1371.52027312702,-0.024749761921563,1371.78099826413
1.39,-0.0248519433939086,1393.75442334734,-0.0249889262540182,1394.06147947643
1.395,-0.0249796448532713,1410.95658735963,-0.0251400422216992,1411.31038676888
1.4,-0.0250186264220023,1423.05434183557,-0.0252024986600213,1423.45463110397
1.405,-0.0249687539620581,1429.99652602844,-0.025175820169962,1430.44238539543
1.41,-0.0248300561508917,1431.7538954356,-0.0250596964136872,1432.24374582141
1.415,-0.0246027598767103,1428.31937668088,-0.024854022992789,1428.85099947165
1.42,-0.0242873336331666,1419.70794255991,-0.0245589499775997,1420.27850653708
1.425,-0.0238845336574046,1405.9561271177,-0.0241749333647427,1406.5622284248
1.43,-0.0233954492270815,1387.12125527059,-0.0237027848650823,1387.75896039493
1.435,-0.0228215414416277,1363.28043615582,-0.0231437155124898,1363.94534066687
1.44,-0.0221646731864646,1334.52942778739,-0.0224993691643548,1335.21671593423
1.445,-0.0214271255488068,1300.98142165045,-0.0217718426921982,1301.68594083943
1.45,-0.0206116009761611,1262.7658612858,-0.0209636912257113,1263.48219104348
1.455,-0.0197212103489984,1220.02731762542,-0.0200779179047651,1220.7498550904
1.46,-0.0187594468769847,1172.92451046312,-0.0191179486832496,1173.64755085693
1.465,-0.0177301468690744,1121.62947311485,-0.0180875939443583,1122.34729467994
1.47,-0.0166374410748773,1066.32688676014,-0.0169909999867145,1067.03383794069
1.475,-0.0154857003037979,1007.21358104765,-0.0158325938683712,1007.90416209752
1.48,-0.0142794779485164,944.498151985332,-0.0146170251359443,945.167099994284
1.485,-0.0130234545513916,878.400683225675,-0.0133491086033834,879.043050156567
1.49,-0.0117223874555205,809.15251426473,-0.0120337718607509,809.763738800792
1.495,-0.0103810679932257,736.995993832796,-0.010676010127436,737.57197078218
1.5,-0.00900428900818503,662.18418128102,-0.00928085074007536,662.721321588906
1.505,-0.00759682362767918,584.98044616128,-0.0078533287186993,585.475730750595
1.51,-0.00616341535756216,505.657928438261,-0.00639847317239649,506.108952060456
1.515,-0.00470877862146018,424.498834191054,-0.00492130382950426,424.903838223497
1.52,-0.00323760807746305,341.793556574783,-0.00342683631087005,342.151455991018
1.525,-0.00175459429795811,257.839624166503,-0.00192009327827297,258.150022767857
1.53,-0.000264442973373818,172.940492027308,-0.000406118961405292,173.203686665901
1.535,0.00122810521422478,87.4042062467233,0.00111000582434731,87.6211789592259
1.54,0.0027182577158032,1.54195736256224,0.00262315150112241,1.71436118424434
1.545,0.00420115777084414,-84.3334107576084,0.00412813233278937,-84.203277668285
1.55,0.00567187959300794,-169.908920334019,0.00561970635168501,-169.818148276221
1.555,0.00712543175196374,-254.872949458459,0.0070925834549877,-254.818059923709
1.56,0.00855676974599124,-338.916664444881,0.00854144250298614,-338.893667298554
1.565,0.00996081758641313,-421.735374958862,0.00996095683052103,-421.739825139567
1.57,0.0113324971167723,-503.029778010517,0.0113458273915798,-503.056842818763
1.575,0.0126667636609468,-582.507086657639,0.0126908216732881,-582.551617476553
1.58,0.0139586459160951,-659.882040942244,0.0139908163696219,-659.938649968681
1.585,0.01520328777009,-734.877807442914,0.0152408413802711,-734.940947417842
1.59,0.0163959896298569,-807.22678084912,0.0164361228386922,-807.290826768735
1.595,0.017532247006215,-876.671305376804,0.0175721226838912,-876.730637307205
1.6,0.0186077844459837,-942.964337088986,0.0186445730653488,-943.013422924745
1.605,0.0196185835011777,-1005.8700701554,0.0196495040300494,-1005.90354622321
1.61,0.0205609036408263,-1065.16454567404,0.0205832636355412,-1065.17729418541
1.615,0.021431295813263,-1120.63625823288,0.02144253026746,-1120.62348232655
1.62,0.0222266094231624,-1172.08677719479,0.022224317509762,-1172.04406912765
1.625,0.0229439930572939,-1219.3313833653,0.0229259724595477,-1219.25478679245
1.63,0.0235808903398429,-1262.19972083457,0.0235451688260712,-1262.08578851006
1.635,0.0241350331508719,-1300.53646748103,0.0240798964419244,-1300.38230653938
1.64,0.024604432688986,-1334.20199659194,0.0245284489552618,-1334.00531037864
1.645,0.0249873714568326,-1363.07303330337,0.0248894114760101,-1362.83215071442
1.65,0.0252823965593839,-1387.04327325382,0.0251616496886759,-1386.75717089472
1.655,0.0254883161578514,-1406.02395306246,0.0253443017037726,-1405.69226746047
1.66,0.0256041998002476,-1419.94435403636,0.025436773561827,-1419.56738227595
1.665,0.025629382590948,-1428.75221580476,0.0254387388221945,-1428.33091025652
1.67,0.0255634738926719,-1432.41405985916,0.025350142206385,-1431.95000969706
1.675,0.0254063688972271,-1430.91539496297,0.0251712066826672,-1430.41080361774
1.68,0.0251582635152375,-1424.2608222431,0.0249024432685802,-1423.71846922081
1.685,0.024819669807465,-1412.47401256808,0.0245446624254605,-1411.8972150958
1.69,0.0243914323491078,-1395.59758988925,0.0240989857594079,-1394.9901501441
1.695,0.0238747421835792,-1373.69289413002,0.0235668564782649,-1373.05904789819
1.7,0.023271149125735,-1346.83967035684,0.022950047506481,-1346.18401937281
1.705,0.022582569015023,-1315.13565607177,0.0222506661937653,-1314.46310697645
1.71,0.0218112873806415,-1278.69612106736,0.0214711547217998,-1278.01181094513
1.715,0.020959956646104,-1237.65333017864,0.0206142855197701,-1236.96255724302
1.72,0.0200315887761685,-1192.1559778895,0.0196831517794896,-1191.4641225532
1.725,0.0190295419781103,-1142.36857579541,0.0186811532987464,-1141.68102636249
1.73,0.0179575026471945,-1088.47081183409,0.0176119779062978,-1087.79289194909
1.735,0.0168194637106622,-1030.65689370431,0.0164795793321098,-1029.99378211808
1.74,0.0156196990536704,-969.134853111565,0.0152881526954138,-968.491515452912
1.745,0.0143627365354822,-904.125837943742,0.0140421085035235,-903.506959178807
1.75,0.0130533299646155,-835.863376562411,0.0127460460261938,-835.273291915454
1.755,0.011696430728352,-764.59260351547,0.0114047274063021,-764.035239967916
1.76,0.0102971606141284,-690.569455865872,0.0100230532310977,-690.048280698743
1.765,0.00886078618927913,-614.059830188166,0.00860603983584985,-613.577801150213
1.77,0.00739269505651106,-535.338694659695,0.00715879915370355,-534.898217535202
1.775,0.00589837413749254,-454.689153513133,0.00568652110706238,-454.292051058783
1.78,0.00438339003489974,-372.401466161202,0.00419445803461321,-372.048950980478
1.785,0.00285337108624552,-288.772020503999,0.00268791131895586,-288.464677933113
1.79,0.00131399058478409,-204.102262239729,0.00117221937186118,-203.840043851113
1.795,-0.000229049323570234,-118.697587207051,-0.000347253783766127,-118.479810118616
1.8,-0.00177003321658186,-32.8662161477478,-0.00186512955101504,-32.6915627441637
1.805,-0.00330325011735385,53.0819944121031,-0.0033760266886474,53.2154434568247
1.81,-0.00482300989834167,138.836692407906,-0.00487457414765699,138.931447746476
1.815,-0.0063236633355493,224.088234703726,-0.00635542567124992,224.147355983157
1.82,-0.00779962241138769,308.528848164846,-0.00781327612667871,308.555904323752
1.825,-0.00924538279206278,391.853791377125,-0.00924287988604322,391.852814417239
1.83,-0.0106555477202107,473.762494355571,-0.0106390709237157,473.737923422535
1.835,-0.0120248529879672,553.959668938682,-0.0119967844940882,553.916289508148
1.84,-0.0133481925477489,632.156386014565,-0.0133110798706245,632.099263875278
1.845,-0.0146206441676985,708.071115809653,-0.0145771636371302,708.005526717045
1.85,-0.0158374944781078,781.430728450745,-0.0157904128279346,781.362084517413
1.855,-0.0169942627566968,851.97145311458,-0.016946397499731,851.905226971718
1.86,-0.0180867229130824,919.439795514507,-0.0180409019168975,919.38144338462
1.865,-0.0191109231787455,983.593414474519,-0.0190699440235017,983.548298227327
1.87,-0.0200632029073687,1044.20195543342,-0.0200297927679489,1044.17526641228
1.875,-0.0209402065070617,1101.04784301688,-0.0209169830253649,1101.0445282267
1.88,-0.0217388945148949,1153.92703482972,-0.0217283280383951,1153.95172397867
1.885,-0.0224565512753909,1202.64972836477,-0.0224609294170552,1202.70666773165
1.89,-0.0230907902139565,1247.04102891916,-0.0231121848836801,1247.13401906938
1.895,-0.0236395565763235,1286.94157221612,-0.0236797940083251,1287.0739105586
1.9,-0.0241011277518602,1322.20809444188,-0.0241617622851977,1322.38252837376
1.905,-0.0244741125996066,1352.71396113358,-0.0245564039346119,1352.93264299584
